address,name,impl_file,reimpl_pct,comment
0x00410CB0,Ship_EnterShipAiState0x05_ReturnToAiTargetLeader,,0%,
0x00410CE0,Ship_IsShipInAiBehavior5State0x05,,0%,
0x00410D10,Ship_EnterLeaderReturnStateFromAiTarget,,0%,
0x00410DD0,Ship_ResetShipPrimaryAndSecondaryTargets,,0%,
0x00410E20,Ship_EnterShipAiState0x08_SpinOut,,0%,
0x00410E80,Ship_IsShipInEscortControlMode4Or0x0D,,0%,
0x00410EC0,Ship_IsShipInAiState0x08,,0%,
0x00410EE0,Ship_IsShipInAiControlMode0x0C,,0%,
0x00410F00,Ship_IsShipInAiState0x04,,0%,
0x00410F20,Ship_CanShipInterceptCurrentPrimaryTarget,,0%,
0x00411270,Ship_IsShipInNonIdleAiState,,0%,
0x004112A0,Ship_IsShipInAiState0x02,,0%,
0x004112C0,Ship_ShowPlayerInterceptTauntIfEligible,,0%,
0x00411540,Ship_UpdateAutoWeaponSelectionFromTarget,,0%,
0x004115A0,Ship_IsShipInAiState0x0D,,0%,
0x004115C0,Ship_ClearShipState0x09Or0x0FToIdle,,0%,
0x00411600,Weapon_IsShipWithinWeaponRangeOfTarget,,0%,
0x00411800,Ship_ComputePerceivedCombatStrengthAgainstShip,,0%,
0x00411AE0,Ship_ShouldSwitchToEscortWingmanTarget,,0%,
0x00411B40,Ship_IsWingmanMirrorTargetStillValid,,0%,
0x00411C20,Ship_FindLowerIndexedWingmanSharingTarget,,0%,
0x00411D00,Ship_UpdateShipDisableStateFromTraits,,0%,
0x00412030,Ship_FindBestAssistTargetForShip,,0%,
0x00412090,Ship_ScoreAssistTargetForShip,,0%,
0x00412330,Ship_SelectNearestDisabledShipForBoarding,,0%,
0x004124F0,Ship_IsShipLockedOnTarget,,0%,
0x00412530,Ship_IsShipInAiControlMode0x0F,,0%,
0x00412550,Outfit_BoardShipAndTransferCargo,,0%,
0x004133F0,Ship_UpdateShipCombatPressureRatio,,0%,
0x00413610,Government_TryTriggerGovtAssistanceEncounter,,0%,
0x00413810,Weapon_InitShipWeaponBursts,,0%,
0x004138A0,Weapon_ClassifyShipWeaponAmmoReadiness,,0%,
0x00413990,Ship_UpdateEscortFormations,,0%,
0x00413B60,Ship_SetEscortLaunchOffsetVelocity,,0%,
0x00414390,Ship_MoveShipTowardFormationOffset,,0%,
0x00414530,Ship_IsShipInAiState0x11,,0%,
0x00414550,Weapon_FireShipWeapons,,0%,
0x004152E0,Ship_UpdateShipDistressResponseMode,,0%,
0x004156A0,Ship_ReacquireAiTargetLeader,,0%,
0x004159A0,Ship_IsShipInAiControlMode0x17,,0%,
0x004159C0,Ship_IsShipInAiState0x15,,0%,
0x004159E0,Ship_EnterShipAiState0x15_JumpOutToSystem,,0%,
0x00415AD0,Stellar_IsShipHeadingToStellarInAiState0x01Or0x14,,0%,
0x00415B00,Ship_IsShipDockedWithTargetInControlMode0x0F,,0%,
0x00415B80,Stellar_CanShipInitiateJumpSequence,src/game/travel.cpp,90%,jump fuel gating (class fuel_capacity>=100 + held fuel) via NovaTravel_CanStartJump; velocity-match/mission-ship gates deferred
0x00415C10,Weapon_HasAnyFireableNonSecondaryWeapon,,0%,
0x00415CB0,Ship_ResetShipAndAttackersAfterBoarding,,0%,
0x00415DC0,Ship_ClearOtherShipsTargetingShip,,0%,
0x00415E60,Ship_IsShipInAiState0x10,,0%,
0x00415E80,Ship_IsShipInAiState0x0D,,0%,
0x00415EA0,Ship_LaunchEscortFromCarrierBay,,0%,
0x00416070,Ship_IsShipInAiState0x16,,0%,
0x00416090,LicenseDigest_ScaleBySessionByte,,0%,
0x004160A0,LicenseDigest_AccumulateByte,,0%,
0x004160B0,Rotl8_BySelf,,0%,
0x004160D0,Util_EmptyStringPtr,,0%,
0x004160E0,LicenseDigest_TouchAndLoadByte,,0%,
0x004160F0,Util_ReturnZero,,0%,
0x00416100,NovaGameSession_Run,src/nova_app.cpp,100%,NovaGameSession_Run demo session shell
0x00417600,Frame_SpaceflightLoop,src/game/spaceflight.cpp,10%,"Frame_SpaceflightLoop skeleton: outer pre-draw/sim/draw/post ordering reconstructed, scopes stubbed"
0x004186B0,Frame_TickSystems,src/game/spaceflight.cpp,10%,Frame_TickSystems structure reconstructed (run_full_tick gated); heavy per-tick scopes stubbed
0x00419210,Frame_RefreshTransitionFrameAuxVisuals,,0%,
0x004192D0,Shot_ResolveShipHitFromWeapon,,0%,
0x0041AD50,Ship_DeactivateVacantShipsAndTally,,0%,
0x0041AF90,Mission_SpawnSystemMisnShips,,0%,
0x0041BA80,EncounterFleet_SpawnShipFromFleetDef,,0%,
0x0041C710,Dude_SpawnRandomDudeShipInSystem,,0%,
0x0041C9F0,Dude_SpawnShipFromDudeDefInSystem,,0%,
0x0041CF40,Mission_SpawnMissionShipFromDudeDef,,0%,
0x0041D6E0,Mission_TickMissionAndEncounterSpawns,,0%,
0x0041E240,Ship_ResetShipToDefaultCombatState,,0%,
0x0041E640,Weapon_SpawnShipFromCarrierBayWeapon,,0%,
0x0041F330,Outfit_RedistributeFleetCargoOverflow,,0%,
0x0041F800,Ship_SpawnFreeflightObjectForShip,,0%,
0x0041FB50,Ship_SpawnFreeflightObjectAtPosition,,0%,
0x0041FD30,Shot_SpawnShotFromWeapon,,0%,
0x00420D30,Shot_SpawnLinkedShotsOnImpact,,0%,
0x004211D0,Shot_SpawnAreaImpactEffects,,0%,
0x00421500,Shot_SpawnImpactEffectSprite,,0%,
0x004215D0,Shot_SpawnDirectionalWeaponEffect,,0%,
0x004216B0,System_InitRoamingShips,,0%,
0x00421830,Dude_SpawnRoamingShip,,0%,
0x00421E60,Frame_SpawnScriptedManeuverState,,0%,
0x00421FD0,Stellar_SpawnHostileShipForStellar,,0%,
0x004221D0,Ship_IsInboundThreatExceedingDefenses,,0%,
0x00422210,Ship_TallyInboundWeaponThreat,,0%,
0x00422340,Ship_PropagateLeaderRetreatStateToFollowers,,0%,
0x00422400,ShipClass_SpawnEscortShipFromClass,,0%,
0x004229D0,Outfit_ProcessFleetAutoTradeAtDestination,,0%,
0x004232D0,Outfit_ProcessPlayerEscortPayroll,,0%,
0x00423540,Outfit_CollectStellarIncome,,0%,
0x004235C0,Mission_SpawnMissionShipFromMissionShipDef,,0%,
0x00423FA0,Outfit_SwapPlayerShipWithEscort,,0%,
0x00424F90,System_UpdateDisasterStates,,0%,
0x004250F0,Outfit_RefuelShipWithCredits,,0%,
0x00425280,EncounterFleet_TrySpawnRandomEncounterFleet,,0%,
0x004254B0,Ship_AllocateShipSlotInSystem,,0%,
0x004259B0,EncounterFleet_SpawnRandomEncounterFleet,,0%,
0x00426CE0,Frame_QueueCombatChatter,,0%,
0x00426D10,Mission_ShowMissionShipAnnouncement,,0%,
0x00426DD0,Mission_TrySpawnMissionShipAmbush,,0%,
0x00426EF0,Weapon_CanWeaponHitTarget,,0%,
0x004274D0,Weapon_SpawnWeaponImpactParticleBurst,,0%,
0x00427770,Outfit_GrantOutfitToPlayer,,0%,
0x00427A90,Shot_QueueBeamHit,,0%,
0x00427DF0,System_RefreshSystemCueFlags,,0%,
0x00427F40,FUN_00427f40,,0%,
0x00428090,Shot_SpawnShipDestructionDebrisPuff,,0%,
0x00428260,License_ValidateAgainstKeyTable,,0%,
0x00428340,NovaUi_UpdateShipClassLaunchProgress,,0%,
0x0042C1B0,Frame_UpdateFreeflightObjectSprites,,0%,
0x0042C660,Shot_UpdateDirectionalWeaponEffects,,0%,
0x0042CBB0,Frame_AnchorAuxHUDSpriteToOrigin,,0%,
0x0042CC30,Stellar_TickTravelCountdownSprite,,0%,
0x0042CD10,Stellar_UpdateStellarSprites,src/game/spaceflight_view.cpp,30%,"ambient frame-stepping reimplemented (AdvanceStellarAnimation): dwell/frame-multiplier stepping + alternate/linger/random cycling; hypergate 0x1000 non-engaged drift toward engage_highlight_frame; engage-highlight pulse (AI/ travel-selection state) + per-frame SetPosition from distance-intensity not reconstructed",
0x0042D890,Stellar_TickStellarDefenseBatteries,,0%,
0x0042E160,Shot_UpdateImpactEffectSprites,,0%,
0x0042E590,Frame_UpdateViewportWrapBackgroundSprites,src/game/spaceflight_view.cpp,72,"viewport-wrap of ambient star particles reimplemented (DrawBackground modulo wrap); each star renders a random frame of the 16-frame 5px sheet (sp.x9an 700) at native 1:1 size; murk round(murk*0.9) value is a blend-mode sentinel (tinted/blobed), not a pixel size"
0x0042EAC0,NovaUi_UpdateTravelTargetReticle,,0%,
0x0042EDE0,NovaUi_UpdateShipTargetReticle,,0%,
0x0042F1B0,Frame_UpdateScreenFlashTimers,,0%,
0x0042F270,Shot_UpdateBeamHitQueue,,0%,
0x004311F0,Frame_UpdateCombatChatter,,0%,
0x004313C0,Frame_CancelCombatChatter,,0%,
0x00431420,Stellar_TriggerHyperspaceAudioOnce,,0%,
0x00431480,Frame_JitterPlayerStatModifiers,,0%,
0x00431500,Frame_RerollPlayerStatModifiers,,0%,
0x00431530,Shot_UpdateShotGuidance,,0%,
0x00432470,System_UpdateSystemAndStellarDisplayState,src/game/targeting.cpp,30%,"scope 3 (per-tick stellar system_id/is_available/hazard re-derivation) via NovaTargeting_UpdateStellarAvailability + wired into NovaFrame_SpaceflightLoop; visible-system cache + sprite-set bookkeeping not reconstructed"
0x00432EA0,Frame_MeasureFrameTiming,,0%,
0x00433050,Ship_HandleShip,src/game/spaceflight.cpp,3%,player free-flight movement model reconstructed (ship-class stats, turn/thrust/clamp, inertia coast, reverse brake) via NovaPlayer_IntegrateMovement; AI/combat/weapon/travel scopes still stubbed
0x00435830,Shot_HandleShot,,0%,
0x00436910,Frame_UpdateScriptedManeuverSprites,,0%,
0x00436FF0,NovaUi_ResolveWeaponSplashImpact,,0%,
0x004374F0,Ship_HandleSpritePairCollision,,0%,
0x00437780,Shot_ResolveShotCollisionHit,,0%,
0x00437E20,Shot_ResolveCollisions,,0%,
0x004386F0,Shot_DrawBeamQueue,,0%,
0x00438810,FUN_00438810,,0%,
0x00438DB0,Frame_UpdateSpriteDistanceIntensity,,0%,
0x00438F40,NovaUi_UpdateCursorOverGameplayRect,,0%,
0x00438FC7,NovaUi_UpdateTravelSelectionSprite,,0%,
0x00439500,FUN_00439500,,0%,
0x00439750,FUN_00439750,,0%,
0x004398B0,FUN_004398b0,,0%,
0x00439A10,Frame_RestorePendingViewportRects,,0%,
0x00439BB0,Frame_DrawViewportFlashOverlays,,0%,
0x00439D00,Frame_DrawViewportFlashAndParticles,,0%,
0x00439D20,Frame_RestoreViewportRectsAndParticles,,0%,
0x00439D40,Frame_PresentViewportAndParticles,,0%,
0x0043A020,System_UpdateRandomEncounterCountdown,,0%,
0x0043A310,Weapon_SelectTurretTargetWithinArc,,0%,
0x0043ADB0,Stellar_TickStellarGravityPull,,0%,
0x0043AED0,Stellar_HandleShipStellarCrash,,0%,
0x0043B020,Ship_SteerVelocityTowardShipHeading,,0%,
0x0043B170,Frame_UpdateFadingEffectSprites,,0%,
0x0043B4A0,Math_AddPolarVelocity,src/game/spaceflight.cpp,80%,polar velocity convention (heading 0=up, clockwise, vel_x=sin, vel_y=-cos) reproduced inline in NovaPlayer_IntegrateMovement; not a distinct function yet
0x0043B4E0,Math_AddPolarVelocityWithClamp,src/game/spaceflight.cpp,85%,per-axis polar clamp reproduced faithfully (caps thrust per-axis at polar max projection; no magnitude governor) via NovaPlayer_AddPolarVelocityClamped; angle lookup tables approximated with sin/cos
0x0043B670,Math_BearingFromPointToPoint,,0%,
0x0043B6A0,Math_ClampVelocityComponents,,0%,
0x0043B710,Math_SquaredDistance,,0%,
0x0043B740,Ship_AimWeaponPredictive,,0%,
0x0043B8C0,Ship_AimWeaponLeadVelocity,,0%,
0x0043BA30,Shot_AimStellarBatteryShot,,0%,
0x0043BBB0,NovaResources_LoadMisnResourceDefs,,0%,
0x0043C3E0,Misn_ResolveMissionStellarLocators,,0%,
0x0043C470,NovaUi_RunTravelDestinationMainWindow,,0%,
0x0043CC20,Stellar_RebuildTravelDestinationList,,0%,
0x0043CF00,Mission_EvaluateMissionLists,,0%,
0x0043D240,Mission_ResolveMissionStellarTargets,,0%,
0x0043D490,Mission_ResolveMissionSpecialShipSystem,,0%,
0x0043D4C0,Mission_ResolveMissionSpecialShipCount,,0%,
0x0043D510,Mission_SelectMissionStellarByLocator,,0%,
0x0043E6F0,Mission_SelectMissionSystemByLocator,,0%,
0x0043F080,FUN_0043f080,,0%,
0x0043F100,Mission_ActivateMissionAtSlot,,0%,
0x0043F8C0,Mission_PopulateMissionSlotFromDef,,0%,
0x00440370,Mission_TryConsumeMissionInteractionResources,,0%,
0x00440410,Mission_ResolveMissionSuccess,,0%,
0x00440750,Government_ApplyReputationCreditDelta,,0%,
0x00440930,Mission_ResolveMissionFailure,,0%,
0x00440AA0,Mission_ClearMisnSlotAssignments,,0%,
0x00440BF0,Mission_FailMissionSlotQuick,,0%,
0x00440C90,NovaUi_PollMissionComputerWindow,,0%,
0x00441620,NovaUi_DrawTravelDestinationWindow,,0%,
0x00441B40,Mission_CheckMissionShipInteractionEligibility,,0%,
0x00442510,NovaUi_RunMissionShipInteractionWindow,,0%,
0x00443760,Mission_TickShipInteractionReactions,,0%,
0x00443780,Mission_TickReactionSlotsForTravelInteraction,,0%,
0x004438D0,Mission_ProcessInteractionReactionSlotResources,,0%,
0x00443C60,Mission_HandleMissionOrSurrenderShipReaction,,0%,
0x004444F0,Stellar_BuildTravelDestinationDescription,,0%,
0x00445D70,Mission_ReplaceSubstringInMissionText,,0%,0x00445DC0,NovaUi_RebuildSpecialInteractionList,,0%,
0x00446150,NovaUi_RunMissionComputerWindow,,0%,
0x00446770,NovaUi_PollSpecialInteractionWindow,,0%,
0x00446E00,NovaUi_DrawSpecialInteractionWindow,,0%,
0x00447170,NovaUi_PollTravelOutfitMenu,,0%,
0x00447680,NovaUi_DrawTravelOutfitMenu,,0%,
0x00447A30,Mission_DoesSystemMatchMissionLocator,,0%,
0x00447D90,Mission_ResolveMisnSlot,,0%,
0x00447F00,System_GetSystemDefFlagByte,,0%,
0x00447F20,Mission_CheckReactionConditionSatisfied,,0%,
0x00448020,Mission_ExecuteReactionScript,,0%,
0x00448050,Mission_RunMisnScriptPayload,,0%,
0x00448090,NovaResources_EvaluateAvailability,,0%,
0x00448660,Mission_ClearActiveReactionMission,,0%,
0x00448670,Mission_TriggerReturnMissionInteractions,,0%,
0x00448910,Misn_TickActiveMissionTimers,,0%,
0x00448A30,NovaUi_DrawListRowCallback,,0%,
0x00448BA0,NovaExpression_SkipWhitespace,,0%,
0x00448BE0,NovaExpression_EvaluateToken,,100%,src/game/scenario_data.cpp NovaControlExpression_Evaluate() ParseTokenTerm (combines tokenizer+evaluator; B/P/G/O/E + literals)
0x00449020,NovaExpression_EvaluateBoolean,,100%,src/game/scenario_data.cpp NovaControlExpression_Evaluate() (recursive-descent, empty->true default)
0x00449370,FUN_00449370,,0%,
0x0044A4D0,Ship_ExpandStringPlaceholders,,0%,
0x0044A980,NovaParser_AllocateBuffer,,0%,
0x0044A9D0,NovaParser_FreeBuffer,,0%,
0x0044AA10,FUN_0044aa10,,0%,
0x0044AA20,FUN_0044aa20,,0%,
0x0044AA30,Math_RotateLeft8,,0%,
0x0044AA50,FUN_0044aa50,,0%,
0x0044AA60,FUN_0044aa60,,0%,
0x0044AA70,Ship_HandlePlayerShipCore,src/game/spaceflight.cpp,8%,player thrust/turn control subset (ShipClass scaled) + jump-complete block (CompleteJump in travel.cpp); travel/combat/disable/mission scopes still stubbed
0x0044B120,Ship_HandlePlayerShip,src/game/spaceflight.cpp,15%,"auto-targets nearest usable travel/land stellar (NovaTargeting_UpdatePlayerTarget) + target-action to landing in NovaFrame_SpaceflightLoop; combat/movement/travel-transition scopes still stubbed"
0x0044C8D0,Ship_TurnShipTowardHeading,,0%,
0x0044D371,Frame_HandlePlayerEscapePodSequence,,0%,
0x0044E019,Ship_HandlePlayerShipControl,,0%,
0x0044EAB4,FUN_0044eab4,,0%,
0x0044F3D0,Stellar_HandlePlayerHyperspaceSequence,src/game/travel.cpp,15%,cross-system jump sequence reduced to a countdown stand-in in NovaTravel_Tick; in-flight hyperspace visuals/audio/fleet warp-sync deferred
0x0044FFF0,Ship_AlignHeadingToVelocity,,0%,
0x00454910,Ship_HandlePlayerTargetActionCommand,src/game/spaceflight.cpp,25%,"landable-target branch (selected stellar available/unrestricted -> open landing interaction) via NovaTargeting_IsLandingAvailable + NovaLanded_RunWindow in NovaFrame_SpaceflightLoop; ship-comm and mission-ship branches not reconstructed"
0x00455150,Weapon_FirePlayerWeaponBank,,0%,
0x00455E10,Stellar_TravelToSystem,,0%,
0x00456480,Stellar_LandOnSpob,src/game/landed_window.cpp,40%,"landing transition state subset in NovaLanding_EnterDocked (used by NovaLanding_TryLand): reposition to stellar, zero velocity, refill shields/armor, deduct service cost; then the docked services window opens (NovaLanded_RunWindow). World/laydown scene not reconstructed"
0x00456CA0,Stellar_TravelViaHypergate,,0%,
0x00457580,Stellar_ProcessTravelAndLanding,src/game/landed_window.cpp,20%,"landing-dispatch branch: in-range landable target -> land transition (NovaLanding_EnterDocked) -> open docked services window (NovaLanded_RunWindow) in NovaFrame_SpaceflightLoop; gating/feedback messages, jump/hypergate branches and engage-timer still not reconstructed"
0x00459950,NovaUi_UpdateTravelEngagementProgress,,0%,
0x0045A3D0,Ship_HandlePlayerBoardTargetCommand,,0%,
0x0045BAA0,Ship_RecenterSpaceObjectsForWorldWrap,,0%,
0x0045C6D0,Ship_WorldWrapPositionRelativeToPlayer,,0%,
0x0045C7A0,NovaUi_MarkTravelAndStatusPanelsDirty,,0%,
0x0045C880,Ship_CommandPlayerEscortGroup,,0%,
0x0045CFC0,NovaUi_SetupGameplayPanelColors,,0%,
0x0045D030,Frame_RollProximityScanDetection,,0%,
0x0045D0A0,NovaUi_RebuildStellarRadarPanel,,0%,
0x0045D287,NovaUi_BlitGameplayClipRect,,0%,
0x0045D320,NovaUi_RefreshGameplayPanels,,0%,
0x0045D600,NovaUi_DrawStellarRadarPanel,,0%,
0x0045E400,NovaUi_DrawTravelStatusPanel,,0%,
0x0045E9C0,NovaUi_DrawPlayerShieldArmorPanels,,0%,
0x0045EA66,NovaUi_DrawPlayerShieldBar,,0%,
0x0045EBE8,NovaUi_DrawPlayerArmorBar,,0%,
0x0045EFE0,NovaUi_DrawPlayerFuelPanel,,0%,
0x0045F086,NovaUi_DrawPlayerFuelLevelBar,,0%,
0x0045F530,NovaUi_DrawTargetStatusPanel,,0%,
0x00460EC0,NovaUi_DrawActiveWeaponAmmoPanel,,0%,
0x004612C0,NovaUi_DrawCargoMissionStatusPanel,,0%,
0x00461830,Math_InitTrigLookupTables,,0%,
0x00461930,Math_LookupAngleSine,,0%,
0x00461970,Math_LookupAngleCosine,,0%,
0x004619B0,Math_AngleFromVector2D,,0%,
0x00461BC0,FUN_00461bc0,,0%,
0x00461BD0,Ship_FindNextPlayerCycleTarget,,0%,
0x00461F60,Ship_FindPreviousPlayerCycleTarget,,0%,
0x004622F0,DrawContext_DrawCenteredPascalStringInBounds,src/game/nova_font.cpp,50%,"NovaText_DrawCentered: measures width then centers over left/right bounds before drawing; real screen-font (SDL_ttf) reconstruction of measure+position+draw"
0x00462340,Rect_FilledSideDim,,0%,
0x00462390,Sprite_GetShotHalfSpan,,0%,
0x004623D0,Sprite_GetFrameVerticalHalfSpan,,0%,
0x00462410,System_GetCurrentSystemLinkHalfSpan,,0%,
0x004624C0,Sprite_GetShipClassEscortShotHalfSpan,,0%,
0x00462550,Weapon_SpawnWeaponImpactEffectPackage,,0%,
0x00462850,Ship_SelectNearestEngagedTarget,,0%,
0x004629E0,Government_IsCandidateHostileToTargeter,,0%,
0x00462BD0,Ship_SelectNearestHostileCombatTarget,,0%,
0x00462DB0,Stellar_FindNearestAvailableTravelStellar,src/game/travel.cpp,90%,nearest travel point via NovaTravel_FindNearestTravelPoint (nav-defs geometry + restricted-range gate); per-stellar is_available treated as present
0x00462EC0,Weapon_ReconcileOutfitPoolWithWeaponBanks,,0%,
0x00463260,Weapon_RebuildWeaponBankPoolsFromOwnedOutfits,,0%,
0x00463470,Ship_ComputeShipCurrentMass,,0%,
0x00463520,Math_MapPosToPointFloat,,0%,
0x00463550,Ship_ComputeShipMaxShieldPoints,src/game/outfit.cpp,85%,player-path effective max shield (class base + opcode 4 x owned) in Outfit_ComputePlayerEffectiveStats; NPC/mission paths deferred
0x004637a0,Ship_ComputeShipMaxArmor,src/game/outfit.cpp,85%,player-path effective max armor (class base + opcode 6 x owned); NPC/mission paths deferred
0x00463a20,Ship_ComputeShipFuelCapacity,src/game/outfit.cpp,85%,player-path effective fuel (class base + opcode 12 x owned) clamped [0,32000]; NPC/mission paths deferred
0x00463b30,Ship_ComputeShipShieldRechargeRate,src/game/outfit.cpp,80%,player shield recharge (class base + opcode 5 bonuses) factored into PlayerEffectiveStats; armor path via opcode 29
0x004640a0,Ship_ComputeShipEffectiveThrust,src/game/outfit.cpp,80%,player effective accel (class base + opcode 7 /10000 x owned) in PlayerEffectiveStats; NPC/mission combat-state mods deferred
0x00463680,Ship_ComputeShipShieldRegenRate,,0%,
0x004637A0,Ship_ComputeShipMaxArmor,,0%,
0x004638E0,Ship_ComputeShipArmorRegenRate,,0%,
0x00463A20,Ship_ComputeShipFuelCapacity,,0%,
0x00463B30,Ship_ComputeShipShieldRechargeRate,,0%,
0x00463DC0,Weapon_WeaponCanTrackTarget,,0%,
0x00463E70,Ship_ComputeShipMaxTurnRateDeg,,0%,
0x004640A0,Ship_ComputeShipEffectiveThrust,,0%,
0x004642E0,Ship_ComputeShipEffectiveMaxSpeed,,0%,
0x004644A0,Outfit_HasSpecialMovementOutfitOrLaunchBay,,0%,
0x00464520,Weapon_HasLaunchBayWeapon,,0%,
0x00464590,ShipClass_FindLaunchBayShipClassId,,0%,
0x00464600,Weapon_FindLaunchBayWeaponBank,,0%,
0x00464670,Weapon_HasLoadedLaunchBayAmmo,,0%,
0x00464700,Outfit_HasPlayerOwnedOutfitType0x14,,0%,
0x00464760,Outfit_HasPlayerOwnedOutfitType0x0F_Cached,,0%,
0x00464810,Ship_GetShipJammingScore,,0%,
0x00464A90,Ship_CanShipApplyDisablePressureToTarget,,0%,
0x00464B50,Outfit_HasDisableOutfit,,0%,
0x00464C80,Outfit_HasPersistentDisableOutfit,,0%,
0x00464DB0,Outfit_GetDisableOutfitArmorThresholdNibble,,0%,
0x00464E30,Outfit_HasDisableOutfitShieldDropFlag,,0%,
0x00464F60,Outfit_HasDisableOutfitFlag0x0008,,0%,
0x00465090,Outfit_GetDisableOutfitModeNibble,,0%,
0x004651A0,Outfit_HasDisableOutfitFlag0x0002,,0%,
0x004652A0,Outfit_HasLaunchEffectForSide,,0%,
0x00465410,Outfit_HasPlayerOwnedOutfitType0x0D_Cached,,0%,
0x004654B0,Outfit_HasPlayerOwnedOutfitType0x0E_Cached,,0%,
0x00465550,Stellar_ComputeHyperspaceTravelDays,,0%,
0x00465610,Stellar_ComputeTravelRangeSq,src/game/targeting.cpp,100%,"NovaTargeting_ComputeTravelRangeSq: base 1000 + ModType-23 outfit sum (primary+alt slots * owned count), clamped >=0 then squared"
0x004656A0,Outfit_ClampOutfitOwnedCountToCurrentLimits,,0%,
0x00465AF0,DrawContext_DrawGroupedUInt,,0%,
0x00465C10,CString_AppendFormattedQuantity,,0%,
0x00465D90,Ship_FormatLocalizedCountWord,,0%,
0x00465E50,Outfit_CanAffordAndCarryItem,,0%,
0x00465EA0,Outfit_HasOutfitItemInPool,,0%,
0x00465F00,Ship_GetShipRadarColor,,0%,
0x00466030,Stellar_GetStellarRadarColor,,0%,
0x00466260,Stellar_ComputeStellarDisplayColor,,0%,
0x00466540,Rect_CenterImageInRect,,0%,
0x004665F0,NovaText_StripLeadingArticle,,0%,
0x00466810,NovaInput_PeekActiveCommand,,0%,
0x00466850,Shot_SnapshotControlInputState,,0%,
0x00466A30,Frame_RestoreControlInputState,,0%,
0x00466C10,FUN_00466c10,,0%,
0x00466C40,Mission_AdvanceReactionScheduleTimer,,0%,
0x00466CB0,ShipClass_RerollShipClassAvailabilityChances,,0%,
0x00466FC0,Government_ProcessFactionCombatEvent,,0%,
0x00467140,Government_PropagateFactionCombatInfluenceToNearbySystems,,0%,
0x00467710,Stellar_FindReachableEmergencyDestinationStellar,,0%,
